Altersgruppe, Meldedatum, value, difference, trend
0-4, 2022-11-02, 71.9, -42.9146, -0.1493
0-4, 2022-11-03, 69.4, -36.6007, -0.1273
0-4, 2022-11-04, 66.3, -34.7895, -0.121
0-4, 2022-11-05, 63.6, -33.2299, -0.1156
0-4, 2022-11-06, 62.8, -31.0917, -0.1082
0-4, 2022-11-07, 62.4, -30.0101, -0.1044
0-4, 2022-11-08, 63.4, -15.3446, -0.0534
0-4, 2022-11-09, 64.1, -0.5786, -0.002
0-4, 2022-11-10, 58, -9.2822, -0.0323
0-4, 2022-11-11, 53.8, -11.4707, -0.0399
0-4, 2022-11-12, 51.9, -11.0683, -0.0385
0-4, 2022-11-13, 51.5, -10.3136, -0.0359
0-4, 2022-11-14, 51.4, -9.886, -0.0344
0-4, 2022-11-15, 48.4, -14.1875, -0.0494
0-4, 2022-11-16, 47.4, -16.6275, -0.0578
0-4, 2022-11-17, 46, -11.7474, -0.0409
0-4, 2022-11-18, 46.1, -7.5968, -0.0264
0-4, 2022-11-19, 45.2, -6.49, -0.0226
0-4, 2022-11-20, 45.1, -5.9869, -0.0208
0-4, 2022-11-21, 45, -5.9366, -0.0207
0-4, 2022-11-22, 42.6, -5.6347, -0.0196
0-4, 2022-11-23, 41.1, -7.3201, -0.0255
0-4, 2022-11-24, 40.3, -5.358, -0.0186
0-4, 2022-11-25, 39, -6.7667, -0.0235
0-4, 2022-11-26, 38.3, -6.7164, -0.0234
0-4, 2022-11-27, 38.1, -6.641, -0.0231
0-4, 2022-11-28, 37.8, -6.4649, -0.0225
0-4, 2022-11-29, 38.6, -3.899, -0.0136
0-4, 2022-11-30, 38, -1.3081, -0.0046
0-4, 2022-12-01, 36.7, -3.6223, -0.0126
0-4, 2022-12-02, 36.9, -2.6664, -0.0093
0-4, 2022-12-03, 36.3, -1.786, -0.0062
0-4, 2022-12-04, 36.4, -1.6602, -0.0058
0-4, 2022-12-05, 36.7, -1.2578, -0.0044
0-4, 2022-12-06, 35.9, -2.0627, -0.0072
0-4, 2022-12-07, 36.1, -1.8866, -0.0066
0-4, 2022-12-08, 35.3, -0.4276, -0.0015
0-4, 2022-12-09, 34.3, -1.459, -0.0051
0-4, 2022-12-10, 35.4, -0.9056, -0.0032
0-4, 2022-12-11, 35.3, -0.9056, -0.0032
0-4, 2022-12-12, 35.4, -1.2326, -0.0043
0-4, 2022-12-13, 35.6, -0.3773, -0.0013
0-4, 2022-12-14, 34.7, -1.3081, -0.0046
0-4, 2022-12-15, 35.9, -0.0252, -0.0001
0-4, 2022-12-16, 37.6, 2.6413, 0.0211
0-4, 2022-12-17, 36.8, 1.6602, 0.0133
0-4, 2022-12-18, 36.9, 1.6602, 0.0133
0-4, 2022-12-19, 36.6, 1.5596, 0.0125
0-4, 2022-12-20, 36.3, 0.7798, 0.0062
0-4, 2022-12-21, 36.3, 2.1633, 0.0173
0-4, 2022-12-22, 36.5, 0.805, 0.0064
0-4, 2022-12-23, 36.1, -1.1823, -0.0041
0-4, 2022-12-24, 36.9, -0.2264, -0.0008
0-4, 2022-12-25, 36.6, -0.4025, -0.0014
0-4, 2022-12-26, 36.5, , 
0-4, 2022-12-27, 28.9, -10.3639, -0.0361
0-4, 2022-12-28, 31.9, -5.2826, -0.0184
0-4, 2022-12-29, 32.1, -5.0562, -0.0176
0-4, 2022-12-30, 31.4, -5.4335, -0.0189
0-4, 2022-12-31, 30.1, -7.0937, -0.0247
0-4, 2023-01-01, 30.2, -6.6661, -0.0232
0-4, 2023-01-02, 30.1, -6.5655, -0.0228
0-4, 2023-01-03, 37.3, 10.7664, 0.0862
0-4, 2023-01-04, 34.6, 3.1947, 0.0256
0-4, 2023-01-05, 32.5, 1.7609, 0.0141
0-4, 2023-01-06, 31.4, 0.8301, 0.0066
0-4, 2023-01-07, 29.6, 0.1258, 0.001
0-4, 2023-01-08, 29.1, -0.0252, -0.0001
0-4, 2023-01-09, 29.1, 0.1258, 0.001
0-4, 2023-01-10, 29.2, -7.3705, -0.0256
0-4, 2023-01-11, 27.8, -6.49, -0.0226
0-4, 2023-01-12, 27.8, -5.0059, -0.0174
0-4, 2023-01-13, 27.5, -3.7481, -0.013
0-4, 2023-01-14, 28.8, -0.5786, -0.002
0-4, 2023-01-15, 28.9, -0.1006, -0.0004
0-4, 2023-01-16, 29.1, -0.1761, -0.0006
0-4, 2023-01-17, 27.4, -2.3394, -0.0081
0-4, 2023-01-18, 27.5, -0.4025, -0.0014
0-4, 2023-01-19, 27.1, -0.4025, -0.0014
0-4, 2023-01-20, 27.1, -0.2767, -0.001
0-4, 2023-01-21, 27.2, -1.5093, -0.0053
0-4, 2023-01-22, 27.1, -1.6099, -0.0056
0-4, 2023-01-23, 26.9, -1.786, -0.0062
0-4, 2023-01-24, 26.8, 0.3019, 0.0024
0-4, 2023-01-25, 26.6, -0.2012, -0.0007
0-4, 2023-01-26, 26.7, -0.4276, -0.0015
0-4, 2023-01-27, 26.4, -0.5031, -0.0018
0-4, 2023-01-28, 25.7, -1.3835, -0.0048
0-4, 2023-01-29, 25.5, -1.3584, -0.0047
0-4, 2023-01-30, 25.2, -1.2074, -0.0042
0-4, 2023-01-31, 24.7, -1.9118, -0.0067
0-4, 2023-02-01, 22.7, -2.6161, -0.0091
